"","source","target","weight"
"3664","white","man",1
"3665","man","resend",1
"3666","resend","negro",1
"3667","give","good",1
"3668","good","train",1
"3669","white","resend",1
"3670","man","negro",1
"3671","negro","give",1
"3672","give","train",1
"3673","caus","troubl",1
"3674","high","intellig",1
"3675","feel","good",1
"3676","good","high",1
"3677","good","intellig",1
"3678","enough","room",1
"3679","room","boat",1
"3680","enough","boat",1
"3681","get","think",1
"3682","think","good",1
"3683","good","white",1
"3684","lot","good",1
"3685","separ","camp",1
"3686","good","separ",1
"3687","get","lot",1
"3688","lot","separ",1
"3689","good","camp",1
"3690","get","good",1
"3691","lot","camp",1
"3692","dirti","bodi",1
"3693","bodi","mind",1
"3694","unclear","decrid",1
"3695","negro","dirti",1
"3696","mind","seem",1
"3697","decrid","unclear",1
"3698","dirti","mind",1
"3699","delet","work",1
"3700","work","good",1
"3701","delet","delet",1
"3702","work","unit",1
"3703","think","fight",1
"3704","fight","separ",1
"3705","respect","outfit",1
"3706","negro","white",1
"3707","white","prefer",1
"3708","prefer","respect",1
"3709","prefer","outfit",1
"3710","state","negro",1
"3711","negro","prefer",1
"3712","white","respect",1
"3713","separ","outfit",1
"3714","get","good",1
"3715","good","separ",1
"3716","good","outfit",1
"3717","get","separ",1
"3718","person","prejudic",1
"3719","work","good",1
"3720","prejudic","feel",1
"3721","feel","work",1
"3722","good","major",1
"3723","person","feel",1
"3724","feel","good",1
"3725","work","major",1
"3726","unclear","affect",1
"3727","affect","unclear",1
"3728","unclear","moral",1
"3729","moral","soldier",1
"3730","white","peopl",1
"3731","like","live",1
"3732","live","negro",1
"3733","peopl","like",1
"3734","white","like",1
"3735","like","negro",1
"3736","mix","outfit",1
"3737","think","work",1
"3738","like","serv",1
"3739","serv","race",1
"3740","Desecr","rank",1
"3741","separ","outfit",1
"3742","racial","discontent",1
"3743","keep","separ",1
"3744","chanc","racial",1
"3745","keep","outfit",1
"3746","outfit","chanc",1
"3747","chanc","discontent",1
"3748","separ","chanc",1
"3749","negro","seem",1
"3750","seem","work",1
"3751","negro","work",1
"3752","good","idea",1
"3753","idea","give",1
"3754","good","give",1
"3755","chanc","express",1
"3756","give","chanc",1
"3757","think","soldier",1
"3758","soldier","privileg",1
"3759","know","work",1
"3760","man","next",1
"3761","fall","man",1
"3762","fall","next",1
"3763","individu","fall",1
"3764","keep","separat",1
"3765","mani","white",1
"3766","white","soldier",1
"3767","mani","soldier",1
"3768","soldier","like",1
"3769","like","negro",1
"3770","get","group",1
"3771","Negro","soldier",1
"3772","white","officr",1
"3773","vise","versa",1
"3774","soldier","tend",1
"3775","discrepaci","white",1
"3776","officr","NCO",1
"3777","NCO","vise",1
"3778","Negro","tend",1
"3779","tend","discrepaci",1
"3780","discrepaci","officr",1
"3781","white","NCO",1
"3782","NCO","versa",1
"3783","officr","vise",1
"3784","reason","state",1
"3785","white","peopl",1
"3786","peopl","get",1
"3787","get","negro",1
"3788","white","get",1
"3789","make","good",1
"3790","good","team",1
"3791","make","team",1
"3792","white","outfit",1
"3793","get","equal",1
"3794","equal","treatment",1
"3795","outfit","white",1
"3796","white","resend",1
"3797","get","treatment",1
"3798","negro","discrimin",1
"3799","white","white",1
"3800","discrimin","white",1
"3801","outfit","resend",1
"3802","resend","get",1
"3803","make","deal",1
"3804","negro","race",1
"3805","larg","citi",1
"3806","crimin","intent",1
"3807","white","man",1
"3808","citi","run",1
"3809","run","negro",1
"3810","ruin","part",1
"3811","hard","get",1
"3812","chanc","life",1
"3813","life","white",1
"3814","want","live",1
"3815","deal","negro",1
"3816","race","come",1
"3817","come","larg",1
"3818","larg","run",1
"3819","life","man",1
"3820","comment","make",1
"3821","make","negro",1
"3822","deal","race",1
"3823","negro","come",1
"3824","come","citi",1
"3825","citi","negro",1
"3826","negro","ruin",1
"3827","part","settl",1
"3828","chanc","white",1
"3829","know","want",1
"3830","cooper","wai",1
"3831","outfit","negro",1
"3832","white","work",1
"3833","lead","troubl",1
"3834","outfit","work",1
"3835","troubl","outfit",1
"3836","actual","combat",1
"3837","fight","interspers",1
"3838","interspers","separ",1
"3839","mean","actual",1
"3840","keep","separ",1
"3841","separ","mean",1
"3842","mean","combat",1
"3843","fight","separ",1
"3844","combat","keep",1
"3845","gener","servic",1
"3846","mixtur","class",1
"3847","class","man",1
"3848","think","mixtur",1
"3849","servic","get",1
"3850","mixtur","man",1
"3851","gener","get",1
"3852","get","negro",1
"3853","unusu","amount",1
"3854","lose","motion",1
"3855","amount","lose",1
"3856","week","train",1
"3857","time","seem",1
"3858","lot","time",1
"3859","unusu","lose",1
"3860","amount","motion",1
"3861","motion","armi",1
"3862","armi","instanc",1
"3863","instanc","finish",1
"3864","seem","lot",1
"3865","time","wast",1
"3866","seem","unusu",1
"3867","unusu","motion",1
"3868","lose","armi",1
"3869","stai","week",1
"3870","week","littl",1
"3871","ship","group",1
"3872","race","superior",1
"3873","help","remov",1
"3874","remov","idea",1
"3875","idea","race",1
"3876","idea","superior",1
"3877","help","idea",1
"3878","remov","race",1
"3879","work","good",1
"3880","wai","work",1
"3881","wai","good",1
"3882","work","good",1
"3883","believ","work",1
"3884","dislik","negro",1
"3885","believ","good",1
"3886","negro","believ",1
"3887","think","unclear",1
"3888","win","war",1
"3889","unclear","win",1
"3890","unclear","unclear",1
"3891","color","white",1
"3892","white","mix",1
"3893","color","mix",1
"3894","want","sleep",1
"3895","white","man",1
"3896","man","like",1
"3897","white","like",1
"3898","like","sleep",1
"3899","sleep","eat",1
"3900","eat","white",1
"3901","man","sleep",1
"3902","white","sleep",1
"3903","like","eat",1
"3904","sleep","white",1
"3905","white","negro",1
"3906","mind","white",1
"3907","think","mix",1
"3908","separ","barrack",1
"3909","right","negro",1
"3910","littl","argument",1
"3911","unclear","unclear",3
"3912","differ","unclear",1
"3913","differ","race",1
"3914","caus","seriou",1
"3915","seriou","defeat",1
"3916","race","peopl",1
"3917","wat","power",1
"3918","caus","defeat",1
"3919","differ","peopl",1
"3920","peopl","mingl",1
"3921","us","bad",1
"3922","mani","white",1
"3923","Unaccustom","live",1
"3924","live","negro",1
"3925","Unaccustom","negro",1
"3926","white","soldier",1
"3927","like","negro",1
"3928","lot","white",1
"3929","lot","soldier",1
"3930","soldier","like",1
"3931","white","like",1
"3932","soldier","negro",1
"3933","last","answer",1
"3934","insert","unclear",1
"3935","unclear","unclear",1
"3936","insert","insert",1
"3937","els","bettween",1
"3938","bettween","sic",1
"3939","battl","els",1
"3940","els","sic",1
"3941","battl","bettween",1
"3942","see","black",1
"3943","white","man",1
"3944","man","get",1
"3945","black","white",1
"3946","white","get",1
"3947","see","white",1
"3948","black","man",1
"3949","see","man",1
"3950","black","get",1
"3951","constant","quarrel",1
"3952","keep","constant",1
"3953","quarrel","content",1
"3954","bind","aris",1
"3955","keep","quarrel",1
"3956","constant","content",1
"3957","content","bind",1
"3958","broadmind","peopl",2
"3959","enough","broadmind",1
"3960","understand","peopl",1
"3961","good","effort",1
"3962","race","work",1
"3963","individu","unit",1
"3964","enough","peopl",1
"3965","peopl","understand",1
"3966","peopl","mix",1
"3967","group","good",1
"3968","work","individu",1
"3969","broadmind","understand",1
"3970","peopl","peopl",1
"3971","understand","mix",1
"3972","mix","group",1
"3973","group","effort",1
"3974","effort","unclear",1
"3975","race","individu",1
"3976","work","unit",1
"3977","enough","understand",1
"3978","good","unclear",1
"3979","unclear","unclear",1
"3980","unclear","race",1
"3981","race","unit",1
"3982","white","peopl",1
"3983","outlook","sanit",1
"3984","sanit","white",1
"3985","sanit","peopl",1
"3986","give","stripe",1
"3987","plai","foxcut",1
"3988","on","deserv",1
"3989","think","give",1
"3990","stripe","man",1
"3991","foxcut","on",1
"3992","think","stripe",1
"3993","give","man",1
"3994","contact","negro",1
"3995","believ","good",1
"3996","good","keep",1
"3997","keep","separ",1
"3998","negro","superfici",1
"3999","superfici","believ",1
"4000","believ","keep",1
"4001","good","separ",1
"4002","plenti","fight",1
"4003","know","want",1
"4004","mix","live",1
"4005","white","person",1
"4006","chanc","white",1
"4007","bind","discord",1
"4008","discord","negro",1
"4009","chanc","person",1
"4010","think","white",1
"4011","white","soldier",1
"4012","soldier","us",1
"4013","think","soldier",1
"4014","white","us",1
"4015","us","head",1
"4016","think","us",1
"4017","soldier","head",1
"4018","white","head",1
"4019","good","interest",1
"4020","white","underlin",1
"4021","underlin","man",1
"4022","man","underlin",1
"4023","equal","white",1
"4024","white","man",1
"4025","underlin","underlin",1
"4026","good","enough",1
"4027","enough","lose",1
"4028","lose","life",1
"4029","good","lose",1
"4030","enough","life",1
"4031","life","treat",1
"4032","differ","wai",1
"4033","differ","idea",1
"4034","wai","live",1
"4035","live","differ",1
"4036","differ","live",1
"4037","live","idea",1
"4038","idea","white",1
"4039","wai","differ",1
"4040","differ","white",1
"4041","work","good",1
"4042","man","work",1
"4043","unclear","color",1
"4044","man","good",1
"4045","unclear","unclear",1
"4046","negro","get",1
"4047","mix","M.P.",1
"4048","M.P.","unit",1
"4049","mix","unit",1
"4050","let","separ",1
"4051","separ","put",1
"4052","put","front",1
"4053","averag","negro",1
"4054","negro","reckless",1
"4055","averag","reckless",1
"4056","reckless","cleanli",1
"4057","good","thing",1
"4058","rite","wai",1
"4059","think","questionnear",1
"4060","us","rite",1
"4061","questionnear","good",1
"4062","thing","us",1
"4063","us","wai",1
"4064","questionnear","thing",1
"4065","good","us",1
"4066","fight","hard",1
"4067","hard","alon",1
"4068","know","place",1
"4069","place","stai",1
"4070","outfit","mix",1
"4071","know","stai",1
"4072","white","fellow",1
"4073","fight","white",1
"4074","fight","fellow",1
"4075","fellow","get",1
"4076","get","good",1
"4077","white","get",1
"4078","white","peopl",1
"4079","belong","negro",1
"4080","peopl","belong",1
"4081","white","belong",1
"4082","negro","soldier",1
"4083","try","pick",1
"4084","soldier","try",1
"4085","negro","try",1
"4086","good","chanc",1
"4087","chanc","advanc",1
"4088","negro","good",1
"4089","good","advanc",1
"4090","negro","chanc",1
"4091","reason","state",1
"4092","promot","feel",1
"4093","feel","unclear",1
"4094","unclear","unclear",1
"4095","fight","time",1
"4096","southern","soldier",1
"4097","take","order",1
"4098","becom","high",1
"4099","obei","take",1
"4100","negro","becom",1
"4101","soldier","obei",1
"4102","obei","order",1
"4103","order","negro",1
"4104","negro","high",1
"4105","southern","obei",1
"4106","take","negro",1
"4107","negro","want",1
"4108","outfin","o.k.",1
"4109","think","depend",1
"4110","want","mingl",1
"4111","depend","individu",1
"4112","individu","negro",1
"4113","o.k.","want",1
"4114","effici","Negro",1
"4115","home","kind",1
"4116","present","differ",1
"4117","live","standard",1
"4118","differ","live",1
"4119","present","live",1
"4120","differ","standard",1
"4121","present","standard",1
"4122","distinct","race",1
"4123","race","power",1
"4124","power","push",1
"4125","push","around",1
"4126","distinct","power",1
"4127","race","push",1
"4128","show","regard",1
"4129","regard","race",1
"4130","imparti","show",1
"4131","show","race",1
"4132","Northern","boi",1
"4133","lot","discord",1
"4134","discord","avoid",1
"4135","avoid","separ",1
"4136","like","Northern",1
"4137","boi","lot",1
"4138","differ","wai",1
"4139","wai","live",1
"4140","differ","live",1
"4141","live","reason",1
"4142","fight","right",1
"4143","right","freedom",1
"4144","freedom","believ",1
"4145","fight","freedom",1
"4146","white","peopl",1
"4147","reason","white",1
"4148","peopl","get",1
"4149","reason","peopl",1
"4150","white","get",1
"4151","high","spirit",1
"4152","help","moral",1
"4153","spirit","white",1
"4154","white","help",1
"4155","moral","lot",1
"4156","high","white",1
"4157","white","moral",1
"4158","help","lot",1
"4159","spirit","help",1
"4160","work","good",1
"4161","combin","outfit",1
"4162","good","combin",1
"4163","work","combin",1
"4164","good","outfit",1
"4165","caus","littl",1
"4166","littl","friction",1
"4167","caus","friction",1
"4168","good","armi",1
"4169","separ","caus",1
"4170","unclear","soldier",1
"4171","armi","separ",1
"4172","separ","littl",1
"4173","friction","unclear",1
"4174","soldier","unclear",1
"4175","nerv","believ",1
"4176","differ","nerv",1
"4177","caus","jealousi",1
"4178","separ","group",1
"4179","group","try",1
"4180","jealousi","indiffer",1
"4181","try","good",1
"4182","caus","indiffer",1
"4183","separ","try",1
"4184","good","caus",1
"4185","fight","enemi",1
"4186","keep","disord",1
"4187","seper","quarter",1
"4188","insertion]whit","man",1
"4189","insert","consider",1
"4190","insert","negro",1
"4191","delet","abus",1
"4192","abus","delet",1
"4193","unconsider","insertion]whit",1
"4194","subsitut","insert",1
"4195","consider","insert",1
"4196","unconsider","man",1
"4197","negro","delet",1
"4198","delet","delet",1
"4199","sleep","eat",1
"4200","carri","thing",1
"4201","know","carri",1
"4202","eat","know",1
"4203","sea","fight",1
"4204","seper","sea",1
"4205","South","get",1
"4206","get","good",1
"4207","inferior","race",1
"4208","negro","look",1
"4209","seper","camp",1
"4210","look","inferior",1
"4211","race","seper",1
"4212","slopi","man",1
"4213","man","make",1
"4214","good","bunch",1
"4215","bunch","look",1
"4216","look","poor",1
"4217","slopi","make",1
"4218","make","good",1
"4219","good","look",1
"4220","bunch","poor",1
"4221","man","good",1
"4222","make","bunch",1
"4223","good","poor",1
"4224","slopi","good",1
"4225","man","bunch",1
"4226","make","look",1
"4227","mani","case",1
"4228","armi","white",1
"4229","white","outfit",1
"4230","us","armi",1
"4231","armi","outfit",1
"4232","case","us",1
"4233","us","white",1
"4234","mani","us",1
"4235","us","outfit",1
"4236","let","negro",1
"4237","separ","outfit",1
"4238","negro","separ",1
"4239","let","separ",1
"4240","negro","outfit",1
"4241","outfit","distinguish",1
"4242","want","seperat",1
"4243","seperat","rasi",1
"4244","want","rasi",1
"4245","come","south",1
"4246","prejudic","exist",1
"4247","white","like",1
"4248","white","soldier",1
"4249","white","man",1
"4250","soldier","give",1
"4251","man","war",1
"4252","think","white",1
"4253","white","give",1
"4254","give","break",1
"4255","break","white",1
"4256","white","war",1
"4257","fight","side",2
"4258","side","forget",2
"4259","side","side",1
"4260","forget","race",1
"4261","side","race",1
"4262","race","fight",1
"4263","fight","forget",1
"4264","littl","chanc",1
"4265","chanc","friction",1
"4266","littl","friction",1
"4267","believ","happi",1
"4268","white","soldier",1
"4269","unclear","competit",1
"4270","competit","unclear",1
"4271","unclear","spirit",1
"4272","insult","work",1
"4273","spirit","white",1
"4274","work","unclear",1
"4275","unclear","unclear",1
"4276","competit","spirit",1
"4277","spirit","soldier",1
"4278","white","soldier",1
"4279","amount","negro",1
"4280","negro","white",1
"4281","numb","negro",1
"4282","depend","amount",1
"4283","negro","soldier",1
"4284","put","white",1
"4285","sai","depend",1
"4286","amount","white",1
"4287","white","numb",1
"4288","want","sleep",1
"4289","sleep","eat",1
"4290","eat","negro",1
"4291","want","eat",1
"4292","white","soldier",1
"4293","care","mix",1
"4294","mix","negro",1
"4295","soldier","care",1
"4296","white","care",1
"4297","care","negro",1
"4298","reason","list",1
"4299","last","question",1
"4300","list","last",1
"4301","reason","last",1
"4302","list","question",1
"4303","make","good",1
"4304","good","outfit",1
"4305","make","outfit",1
"4306","much","squabbl",1
"4307","squabbl","account",1
"4308","racial","differ",1
"4309","much","account",1
"4310","account","racial",1
"4311","get","battl",1
"4312","squabbl","racial",1
"4313","account","differ",1
"4314","period","much",1
"4315","much","racial",1
"4316","squabbl","differ",1
"4317","believ","keep",1
"4318","white","give",1
"4319","give","negro",1
"4320","negro","negro",1
"4321","negro","compet",1
"4322","compet","competit",1
"4323","keep","moral",1
"4324","moral","white",1
"4325","white","negro",1
"4326","give","negro",1
"4327","negro","compet",1
"4328","negro","competit",1
"4329","keep","separat",1
"4330","chanc","friction",1
"4331","littl","chanc",1
"4332","friction","keep",1
"4333","want","sleep",1
"4334","think","els",1
"4335","sure","want",1
"4336","sleep","negro",1
"4337","much","racial",1
"4338","racial","prejudic",1
"4339","much","prejudic",1
"4340","prejudic","delet",1
"4341","racial","delet",1
"4342","much","delet",1
"4343","delet","delet",1
"4344","seper","outfit",1
"4345","white","outfit",1
"4346","twain","meet",1
"4347","West","twain",1
"4348","caus","troubl",1
"4349","think","element",1
"4350","element","work",1
"4351","think","work",1
"4352","feel","inferior",1
"4353","white","peopl",1
"4354","inferior","white",1
"4355","feel","white",1
"4356","inferior","peopl",1
"4357","sauth","think",1
"4358","think","group",1
"4359","group","get",1
"4360","keep","separ",1
"4361","disastr","faction",1
"4362","separ","disastr",1
"4363","faction","aris",1
"4364","keep","disastr",1
"4365","separ","faction",1
"4366","disastr","aris",1
"4367","keep","faction",1
"4368","good","reput",1
"4369","outfit","try",1
"4370","try","gain",1
"4371","gain","good",1
"4372","gain","reput",1
"4373","proud","outfit",1
"4374","outfit","gain",1
"4375","try","good",1
"4376","fight","good",1
"4377","troubl","mix",1
"4378","good","unit",1
"4379","fight","unit",1
"4380","unclear","unclear",1
"4381","good","harmoni",1
"4382","harmoni","result",1
"4383","result","set",1
"4384","good","result",1
"4385","fight","thing",1
"4386","fine","man",1
"4387","care","bink",1
"4388","bink","negro",1
"4389","mani","anti-negro",1
"4390","anti-negro","organ",1
"4391","war","effort",1
"4392","low","moral",1
"4393","mani","organ",1
"4394","organ","retard",1
"4395","retard","war",1
"4396","effort","low",1
"4397","Resent","mani",1
"4398","anti-negro","retard",1
"4399","retard","effort",1
"4400","war","low",1
"4401","effort","moral",1
"4402","Resent","anti-negro",1
"4403","mani","retard",1
"4404","organ","war",1
"4405","war","moral",1
"4406","comment","make",1
"4407","outfit","segreg",1
"4408","intern","strain",1
"4409","impress","outfit",1
"4410","segreg","wai",1
"4411","impress","segreg",1
"4412","outfit","wai",1
"4413","wai","intern",1
"4414","wai","strain",1
"4415","Negro","white",1
"4416","allow","live",1
"4417","live","train",1
"4418","white","allow",1
"4419","allow","train",1
"4420","mani","officr",1
"4421","noncommiss","offic",1
"4422","peopl","seem",1
"4423","seem","nice",1
"4424","nice","heart",1
"4425","heart","thank",1
"4426","think","wrong",1
"4427","return","Noncom",1
"4428","officr","man",1
"4429","peopl","nice",1
"4430","seem","heart",1
"4431","nice","thank",1
"4432","part","think",1
"4433","wrong","camp",1
"4434","offic","cooper",1
"4435","cooper","noncommiss",1
"4436","offic","return",1
"4437","cooper","officr",1
"4438","peopl","heart",1
"4439","seem","thank",1
"4440","thank","soldier",1
"4441","camp","offic",1
"4442","officr","cooper",1
"4443","cooper","offic",1
"4444","noncommiss","return",1
"4445","Noncom","cooper",1
"4446","peopl","thank",1
"4447","heart","soldier",1
"4448","gradual","process",1
"4449","accept","negro",1
"4450","white","peopl",1
"4451","unclear","characterist",1
"4452","differ","white",1
"4453","characterist","unclear",1
"4454","differ","peopl",1
"4455","unclear","unclear",1
"4456","unclear","rais",1
"4457","rais","differ",1
"4458","mani","soldier",1
"4459","mix","white",1
"4460","bad","busi",1
"4461","mani","reason",1
"4462","mind","mani",1
"4463","white","negro",1
"4464","negro","bad",1
"4465","busi","mani",1
"4466","fresh","mind",1
"4467","mind","soldier",1
"4468","mix","negro",1
"4469","negro","busi",1
"4470","bad","mani",1
"4471","busi","reason",1
"4472","soldier","mix",1
"4473","white","bad",1
"4474","bad","reason",1
"4475","unclear","unclear",4
"4476","mess","hall",1
"4477","differ","unclear",1
"4478","unclear","mess",1
"4479","hall","work",1
"4480","unclear","work",1
"4481","unclear","hall",1
"4482","mess","work",1
"4483","white","learn",1
"4484","quell","prejudic",1
"4485","learn","quell",1
"4486","white","quell",1
"4487","learn","prejudic",1
"4488","white","prejudic",1
"4489","prejudic","keep",1
"4490","feel","good",1
"4491","mix","outfit",1
"4492","outfit","depend",1
"4493","separ","mix",1
"4494","mix","depend",1
"4495","separ","outfit",1
"4496","depend","circumst",1
"4497","separ","depend",1
"4498","outfit","circumst",1
"4499","keep","friction",1
"4500","hostil","attitud",1
"4501","attitud","southern",1
"4502","southern","white",1
"4503","northern","white",1
"4504","white","take",1
"4505","last","question",1
"4506","question","impract",1
"4507","hostil","southern",1
"4508","attitud","white",1
"4509","northern","take",1
"4510","take","live",1
"4511","live","negro",1
"4512","answer","last",1
"4513","hostil","white",1
"4514","white","northern",1
"4515","white","live",1
"4516","rank","white",1
"4517","last","impract",1
"4518","impract","hostil",1
"4519","southern","northern",1
"4520","white","white",1
"4521","northern","live",1
"4522","take","negro",1
"4523","negro","chines",1
"4524","chines","accept",1
"4525","accept","rank",1
"4526","separ","friction",1
"4527","friction","race",1
"4528","good","chanc",1
"4529","white","folk",1
"4530","chanc","serv",1
"4531","negro","good",1
"4532","good","serv",1
"4533","negro","chanc",1
"4534","put","white",1
"4535","try","outshin",1
"4536","mix","outfit",1
"4537","get","mix",1
"4538","mess","hall",1
"4539","want","take",1
"4540","take","shower",1
"4541","negro","eat",1
"4542","hall","sleep",1
"4543","shower","negro",1
"4544","mess","sleep",1
"4545","want","shower",1
"4546","eat","mess",1
"4547","sleep","barrack",1
"4548","previou","question",1
"4549","want","white",1
"4550","white","peopl",1
"4551","think","negro",1
"4552","negro","want",1
"4553","want","peopl",1
"4554","negro","white",1
"4555","peopl","outfit",1
"4556","think","want",1
"4557","negro","peopl",1
"4558","white","outfit",1
"4559","differ","idea",1
"4560","white","man",1
"4561","Negro","differ",1
"4562","idea","white",1
"4563","Negro","idea",1
"4564","differ","white",1
"4565","idea","man",1
"4566","man","job",1
"4567","job","thing",1
"4568","differ","man",1
"4569","white","job",1
"4570","white","boi",1
"4571","boi","feel",1
"4572","white","feel",1
"4573","feel","good",1
"4574","good","negro",1
"4575","give","equal",1
"4576","equal","right",1
"4577","agu","give",1
"4578","give","right",1
"4579","agu","equal",1
"4580","agu","right",1
"4581","lot","happi",1
"4582","negro","lot",1
"4583","negro","happi",1
"4584","get","good",1
"4585","believ","white",1
"4586","white","fratern",1
"4587","fratern","negro",1
"4588","negro","extent",1
"4589","believ","fratern",1
"4590","white","negro",1
"4591","man","next",1
"4592","person","fight",1
"4593","black","white",1
"4594","think","care",1
"4595","care","man",1
"4596","caus","person",1
"4597","care","next",1
"4598","next","black",1
"4599","white","fight",1
"4600","call","negro",1
"4601","negro","buddi",1
"4602","call","buddi",1
"4603","think","happi",1
"4604","happi","outfit",1
"4605","race","work",1
"4606","privat","respect",1
"4607","white","boi",1
"4608","negro","fit",1
"4609","fit","white",1
"4610","separ","outfit",1
"4611","outfit","prevent",1
"4612","prevent","mani",1
"4613","mani","argument",1
"4614","separ","prevent",1
"4615","outfit","mani",1
"4616","prevent","argument",1
"4617","argument","friction",1
"4618","separ","mani",1
"4619","outfit","argument",1
"4620","mani","friction",1
"4621","separ","argument",1
"4622","prevent","friction",1
"4623","like","Negro",1
"4624","white","like",1
"4625","color","boi",1
"4626","white","color",1
"4627","boi","mix",1
"4628","white","boi",1
"4629","color","mix",1
"4630","white","racial",1
"4631","racial","prejudic",1
"4632","mani","form",1
"4633","black","white",1
"4634","white","prejudic",1
"4635","prejudic","exist",1
"4636","form","troubl",1
"4637","black","racial",1
"4638","racial","exist",1
"4639","unclear","bad",1
"4640","bad","unclear",1
"4641","unclear","mani",1
"4642","mani","troubl",1
"4643","black","prejudic",1
"4644","white","exist",1
"4645","exist","unclear",1
"4646","unclear","form",1
"4647","organ","combin",1
"4648","imposs","harmoni",1
"4649","harmoni","organ",1
"4650","combin","race",1
"4651","harmoni","combin",1
"4652","organ","race",1
"4653","white","negro",1
"4654","negro","mix",1
"4655","mix","pull",1
"4656","court","martial",1
"4657","eat","live",1
"4658","live","negro",1
"4659","martial","eat",1
"4660","court","eat",1
"4661","eat","negro",1
"4662","mess","hall",1
"4663","hall","sleep",1
"4664","mess","sleep",1
"4665","barrack","Negro",1
"4666","eat","mess",1
"4667","sleep","barrack",1
"4668","help","moral",1
"4669","moral","race",1
"4670","color","unclear",1
"4671","hater","color",1
"4672","unclear","unclear",1
"4673","seem","natur",1
"4674","natur","person",1
"4675","person","want",1
"4676","want","sleep",1
"4677","seem","person",1
"4678","natur","want",1
"4679","person","sleep",1
"4680","sleep","eat",1
"4681","prevent","troubl",1
"4682","troubl","race",1
"4683","prevent","race",1
"4684","like","live",1
"4685","live","room",1
"4686","white","man",2
"4687","much","hard",1
"4688","hard","feel",1
"4689","color","man",1
"4690","much","feel",1
"4691","man","color",1
"4692","feel","white",1
"4693","white","color",1
"4694","man","man",1
"4695","hard","white",1
"4696","feel","man",1
"4697","care","sleep",1
"4698","us","latrin",1
"4699","chanc","advanc",1
"4700","outfit","negro",1
"4701","unclear","privileg",1
"4702","privileg","chanc",1
"4703","unclear","unclear",1
"4704","good","thang",1
"4705","soldier","insert",1
"4706","thang","insert",1
"4707","troubl","soldier",1
"4708","thank","good",1
"4709","good","insert",1
"4710","like","negro'",1
"4711","south","like",1
"4712","south","negro'",1
"4713","separ","place",1
"4714","place","camp",1
"4715","separ","camp",1
"4716","much","ignor",1
"4717","ignor","race",1
"4718","much","race",1
"4719","race","gel",1
"4720","mani","fight",1
"4721","separ","separ",1
"4722","fight","kill",1
"4723","mani","kill",1
"4724","good","chanc",1
"4725","color","feel",1
"4726","chanc","advanc",1
"4727","feel","favorit",1
"4728","good","advanc",1
"4729","feel","good",1
"4730","favorit","color",1
"4731","think","mix",1
"4732","think","make",1
"4733","make","differ",1
"4734","think","differ",1
"4735","good","chanc",1
"4736","soldier","good",1
"4737","chanc","advanc",1
"4738","advanc","prevent",1
"4739","prevent","feel",1
"4740","give","soldier",1
"4741","soldier","chanc",1
"4742","good","advanc",1
"4743","chanc","prevent",1
"4744","advanc","feel",1
"4745","believ","live",1
"4746","live","negro",1
"4747","know","fact",1
"4748","northern","negro",1
"4749","fact","northern",1
"4750","negro","southern",1
"4751","know","northern",1
"4752","fact","negro",1
"4753","northern","southern",1
"4754","southern","mix",1
"4755","know","negro",1
"4756","stink","unclear",1
"4757","separ","outfit",1
"4758","work","hard",1
"4759","outfit","work",1
"4760","separ","work",1
"4761","outfit","hard",1
"4762","like","sleep",1
"4763","white","man",1
"4764","man","hate",1
"4765","negro","unclear",1
"4766","white","hate",1
"4767","offic","white",1
"4768","hate","negro",1
"4769","unclear","unclear",1
"4770","unclear","outfit",1
"4771","differ","unclear",1
"4772","unclear","wai",1
"4773","wai","thing",1
"4774","unclear","unclear",1
"4775","make","differ",1
"4776","happi","negro",1
"4777","breed","understand",1
"4778","trace","distinct",1
"4779","constter","selv",1
"4780","selv","good",1
"4781","constter","good",1
"4782","start","fight",1
"4783","white","peopl",1
"4784","time","start",1
"4785","time","fight",1
"4786","fight","white",1
"4787","start","white",1
"4788","fight","peopl",1
"4789","think","accomplish",1
"4790","racial","superior",1
"4791","fight","war",1
"4792","theori","racial",1
"4793","theori","superior",1
"4794","60'","answer",1
"4795","work","good",1
"4796","credit","race",1
"4797","strive","credit",1
"4798","negro","need",1
"4799","sever","disciplin",1
"4800","fact","negro",1
"4801","fact","need",1
"4802","need","sever",1
"4803","negro","sever",1
"4804","need","disciplin",1
"4805","help","bring",1
"4806","bring","relationship",1
"4807","good","understand",1
"4808","help","relationship",1
"4809","relationship","good",1
"4810","bring","good",1
"4811","relationship","understand",1
"4812","help","good",1
"4813","bring","understand",1
"4814","separ","outfit",1
"4815","cooper","separ",1
"4816","cooper","outfit",1
"4817","outfit","opinion",1
"4818","white","soldier",1
"4819","narrow","mind",1
"4820","caus","dissent",1
"4821","individu","white",1
"4822","individu","soldier",1
"4823","soldier","narrow",1
"4824","mind","caus",1
"4825","good","concern",1
"4826","us","live",1
"4827","race","us",1
"4828","white","soldier",1
"4829","good","break",1
"4830","feel","white",1
"4831","soldier","get",1
"4832","get","good",1
"4833","feel","soldier",1
"4834","white","get",1
"4835","get","break",1
"4836","soldier","good",1
"4837","break","mix",1
"4838","unclear","head",1
"4839","peopl","see",1
"4840","marri","man",1
"4841","get","furlough",1
"4842","comment","wish",1
"4843","wish","make",1
"4844","armi","famili",1
"4845","give","furlough",1
"4846","make","marri",1
"4847","man","armi",1
"4848","famili","get",1
