"","source","target","weight"
"79592","color","ride",1
"79593","bu","white",1
"79594","white","sit",1
"79595","soldier","qualifi",1
"79596","color","work",1
"79597","soldier","white",1
"79598","human","dog",1
"79599","ride","bu",1
"79600","sit","color",1
"79601","color","qualifi",1
"79602","qualifi","certain",1
"79603","sit","seat",1
"79604","soldier","bu",1
"79605","bu","sit",1
"79606","sit","find",1
"79607","find","color",1
"79608","sit","soldier",1
"79609","qualifi","job",1
"79610","qualifi","get",1
"79611","transport","soldier",2
"79612","color","soldier",1
"79613","busi","leav",1
"79614","post","pick",1
"79615","white","soldier",1
"79616","soldier","stand",1
"79617","get","transport",1
"79618","color","creed",1
"79619","bonifi","citizen",1
"79620","good","train",1
"79621","negro","get",1
"79622","leav","post",1
"79623","soldier","leav",1
"79624","leav","soldier",1
"79625","stand","hour",1
"79626","hour","get",1
"79627","creed","nation",1
"79628","train","negro",1
"79629","get","part",1
"79630","part","transport",1
"79631","transport","color",1
"79632","soldier","south",1
"79633","south","poor",1
"79634","poor","busi",1
"79635","busi","post",1
"79636","leav","pick",1
"79637","pick","white",1
"79638","white","leav",1
"79639","leav","stand",1
"79640","soldier","hour",1
"79641","hour","transport",1
"79642","soldier","treat",1
"79643","color","nation",1
"79644","citizen","u.s.a",1
"79645","color","south",1
"79646","poor","leav",1
"79647","busi","pick",1
"79648","post","white",1
"79649","pick","soldier",1
"79650","soldier","soldier",1
"79651","stand","get",1
"79652","get","soldier",1
"79653","bonifi","u.s.a",1
"79654","negro","soldier",2
"79655","southern","white",1
"79656","white","man",1
"79657","good","soldier",1
"79658","wrong","bring",1
"79659","bring","negro",1
"79660","southern","man",1
"79661","man","treat",1
"79662","make","negro",1
"79663","negro","good",1
"79664","think","wrong",1
"79665","bring","soldier",1
"79666","soldier","north",1
"79667","south","southern",1
"79668","white","treat",1
"79669","wai","keep",1
"79670","surround","make",1
"79671","wrong","negro",1
"79672","negro","north",1
"79673","south","white",1
"79674","southern","treat",1
"79675","keep","surround",1
"79676","make","good",1
"79677","abl","man",2
"79678","old","man",2
"79679","ag","man",2
"79680","man","year",2
"79681","make","good",1
"79682","ag","abl",1
"79683","color","soldier",1
"79684","man","get",1
"79685","properti","need",1
"79686","much","good",1
"79687","get","bad",1
"79688","bad","exposur",1
"79689","littl","eas",1
"79690","time","thing",1
"79691","man","man",1
"79692","year","old",1
"79693","treat","color",1
"79694","soldier","differ",1
"79695","get","ag",1
"79696","get","exposur",1
"79697","get","littl",1
"79698","thing","make",1
"79699","armi","like",1
"79700","leav","releas",1
"79701","treat","soldier",1
"79702","color","differ",1
"79703","man","ag",1
"79704","make","thing",1
"79705","curs","rush",1
"79706","rush","help",1
"79707","help","color",1
"79708","man","like",1
"79709","like","treat",1
"79710","treat","man",1
"79711","need","care",1
"79712","stave","much",1
"79713","exposur","old",1
"79714","get","eas",1
"79715","eas","rush",1
"79716","thing","good",1
"79717","man","old",1
"79718","outfit","armi",1
"79719","see","treat",1
"79720","man","dog",1
"79721","properti","care",1
"79722","stave","good",1
"79723","bad","old",1
"79724","exposur","man",1
"79725","littl","rush",1
"79726","mani","color",2
"79727","mani","soldier",2
"79728","color","white",1
"79729","democraci","countri",1
"79730","countri","freedom",1
"79731","buss","system",1
"79732","poor","separ",1
"79733","separ","white",1
"79734","equal","chanc",1
"79735","bring","hatr",1
"79736","dear","good",1
"79737","american","spirit",1
"79738","color","soldier",1
"79739","becom","desert",1
"79740","end","pass",1
"79741","pass","furlough",1
"79742","furlough","good",1
"79743","good","food",1
"79744","food","recreat",1
"79745","give","time",1
"79746","uncl","sam",1
"79747","sam","call",1
"79748","color","peopl",1
"79749","peopl","belief",1
"79750","democraci","freedom",1
"79751","place","place",1
"79752","system","poor",1
"79753","poor","white",1
"79754","white","black",1
"79755","see","reason",1
"79756","chanc","bring",1
"79757","soldier","lose",1
"79758","lose","american",1
"79759","spirit","turn",1
"79760","mani","mani",1
"79761","come","contact",1
"79762","contact","feel",1
"79763","feel","wai",1
"79764","wai","becom",1
"79765","end","furlough",1
"79766","pass","good",1
"79767","furlough","food",1
"79768","good","recreat",1
"79769","kind","fight",1
"79770","heart","soul",1
"79771","soul","worship",1
"79772","worship","land",1
"79773","will","die",1
"79774","time","uncl",1
"79775","uncl","call",1
"79776","color","belief",1
"79777","get","lot",1
"79778","treat","fair",1
"79779","fair","squar",1
"79780","discrimin","color",1
"79781","white","nation",1
"79782","fight","democraci",1
"79783","kick","place",1
"79784","think","good",1
"79785","buss","poor",1
"79786","system","separ",1
"79787","separ","black",1
"79788","equal","bring",1
"79789","chanc","hatr",1
"79790","hatr","dear",1
"79791","lose","spirit",1
"79792","american","turn",1
"79793","turn","mani",1
"79794","soldier","come",1
"79795","wai","desert",1
"79796","end","good",1
"79797","pass","food",1
"79798","furlough","recreat",1
"79799","recreat","kind",1
"79800","true","will",1
"79801","die","give",1
"79802","give","uncl",1
"79803","time","sam",1
"79804","duti","color",1
"79805","discrimin","white",1
"79806","color","nation",1
"79807","fight","countri",1
"79808","good","buss",1
"79809","buss","separ",1
"79810","system","white",1
"79811","poor","black",1
"79812","poison","equal",1
"79813","equal","hatr",1
"79814","bring","dear",1
"79815","hatr","good",1
"79816","soldier","american",1
"79817","color","come",1
"79818","come","feel",1
"79819","contact","wai",1
"79820","feel","becom",1
"79821","end","food",1
"79822","pass","recreat",1
"79823","food","kind",1
"79824","fight","heart",1
"79825","heart","worship",1
"79826","soul","land",1
"79827","land","true",1
"79828","die","time",1
"79829","give","sam",1
"79830","time","call",1
"79831","call","duti",1
"79832","duti","peopl",1
"79833","belief","get",1
"79834","treat","squar",1
"79835","negro","soldier",1
"79836","white","lieuten",1
"79837","think","negro",1
"79838","soldier","treat",1
"79839","seem","know",1
"79840","treat","soldier",1
"79841","think","soldier",1
"79842","negro","treat",1
"79843","lieuten","south",1
"79844","south","seem",1
"79845","know","treat",1
"79846","south","white",1
"79847","white","south",1
"79848","good","thing",1
"79849","thing","carri",1
"79850","call","question",1
"79851","questionnair","good",1
"79852","like","call",1
"79853","good","carri",1
"79854","militari","servic",2
"79855","think","man",1
"79856","servic","includ",1
"79857","outfit","militari",1
"79858","militari","includ",1
"79859","includ","self",1
"79860","man","give",1
"79861","outfit","servic",1
"79862","servic","self",1
"79863","benefit","farm",1
"79864","farm","militari",1
"79865","think","give",1
"79866","outfit","includ",1
"79867","militari","self",1
"79868","farm","servic",1
"79869","color","soldier",1
"79870","soldier","bear",1
"79871","first","time",1
"79872","entertain","afford",1
"79873","afford","white",1
"79874","white","soldier",1
"79875","color","lieuten",1
"79876","color","bear",1
"79877","bear","rear",1
"79878","north","send",1
"79879","discrimin","ride",1
"79880","ride","back",1
"79881","back","bu",1
"79882","entertain","white",1
"79883","afford","soldier",1
"79884","south","give",1
"79885","fight","democraci",1
"79886","give","color",1
"79887","soldier","rear",1
"79888","rear","north",1
"79889","set","south",1
"79890","fine","entertain",1
"79891","entertain","soldier",1
"79892","soldier","prevail",1
"79893","prevail","north",1
"79894","wai","south",1
"79895","give","lieuten",1
"79896","color","rear",1
"79897","send","expect",1
"79898","time","discrimin",1
"79899","discrimin","back",1
"79900","ride","bu",1
"79901","fine","afford",1
"79902","white","prevail",1
"79903","give","opportun",1
"79904","nice","do",1
"79905","color","soldier",1
"79906","transport","protect",1
"79907","war","depart",1
"79908","depart","know",1
"79909","war","know",1
"79910","troop","treat",1
"79911","tree","bad",1
"79912","feel","fight",1
"79913","armi","hole",1
"79914","better","color",1
"79915","soldier","transport",1
"79916","protect","north",1
"79917","think","war",1
"79918","treat","south",1
"79919","hole","better",1
"79920","better","soldier",1
"79921","color","transport",1
"79922","soldier","protect",1
"79923","transport","north",1
"79924","north","think",1
"79925","think","depart",1
"79926","bad","countri",1
"79927","countri","feel",1
"79928","colerd","man",1
"79929","good","chanc",1
"79930","make","good",1
"79931","good","solder",1
"79932","get","good",1
"79933","chanc","make",1
"79934","make","solder",1
"79935","think","colerd",1
"79936","man","train",1
"79937","train","north",1
"79938","north","get",1
"79939","get","chanc",1
"79940","good","make",1
"79941","chanc","good",1
"79942","think","man",1
"79943","colerd","train",1
"79944","good","good",1
"79945","chanc","solder",1
"79946","come","thank",1
"79947","like","rest",1
"79948","brother","time",1
"79949","thank","soldier",1
"79950","soldier","brother",1
"79951","color","soldier",2
"79952","ill","feel",1
"79953","white","man",1
"79954","color","man",1
"79955","fear","bloodsh",1
"79956","near","futur",1
"79957","treat","good",1
"79958","white","offic",1
"79959","color","troop",1
"79960","prejudic","ill",1
"79961","moral","color",1
"79962","respect","color",1
"79963","disregard","privileg",1
"79964","privileg","color",1
"79965","prejudic","feel",1
"79966","feel","white",1
"79967","man","color",1
"79968","man","moral",1
"79969","moral","soldier",1
"79970","soldier","low",1
"79971","respect","troop",1
"79972","privileg","soldier",1
"79973","soldier","forc",1
"79974","ill","white",1
"79975","feel","man",1
"79976","white","color",1
"79977","man","man",1
"79978","color","moral",1
"79979","color","low",1
"79980","low","condit",1
"79981","offic","respect",1
"79982","disregard","color",1
"79983","color","forc",1
"79984","think","questionnair",1
"79985","questionnair","alright",1
"79986","alright","give",1
"79987","give","man",1
"79988","man","chanc",1
"79989","chanc","express",1
"79990","express","appimion",1
"79991","think","alright",1
"79992","questionnair","give",1
"79993","alright","man",1
"79994","give","chanc",1
"79995","man","express",1
"79996","chanc","appimion",1
"79997","sosial","life",1
"79998","expect","associ",1
"79999","associ","white",1
"80000","white","sosial",1
"80001","freedom","speak",1
"80002","class","low",1
"80003","white","life",1
"80004","speak","want",1
"80005","expect","white",1
"80006","associ","sosial",1
"80007","branch","servic",2
"80008","thing","wrong",1
"80009","person","enlist",1
"80010","differ","idea",1
"80011","enlist","branch",1
"80012","servic","pick",1
"80013","els","make",1
"80014","wrong","armi",1
"80015","person","branch",1
"80016","put","branch",1
"80017","put","els",1
"80018","idea","armi",1
"80019","thing","armi",1
"80020","enlist","servic",1
"80021","servic","put",1
"80022","branch","pick",1
"80023","pick","put",1
"80024","make","differ",1
"80025","differ","armi",1
"80026","good","idea",1
"80027","camp","old",1
"80028","cripl","hear",1
"80029","good","question",1
"80030","solder","think",1
"80031","idea","get",1
"80032","get","think",1
"80033","right","camp",1
"80034","old","cripl",1
"80035","hear","bad",1
"80036","question","list",1
"80037","list","solder",1
"80038","good","get",1
"80039","think","solder",1
"80040","treat","man",1
"80041","man","right",1
"80042","right","old",1
"80043","camp","cripl",1
"80044","old","hear",1
"80045","cripl","bad",1
"80046","good","list",1
"80047","list","think",1
"80048","idea","think",1
"80049","solder","feel",1
"80050","camp","hear",1
"80051","bad","good",1
"80052","question","solder",1
"80053","northern","state",2
"80054","see","white",2
"80055","white","offic",2
"80056","white","beat",2
"80057","northern","state",1
"80058","negro","treat",1
"80059","treat","bad",1
"80060","war","start",1
"80061","white","curs",1
"80062","curs","beat",1
"80063","offic","turn",1
"80064","white","m.p",1
"80065","make","statement",1
"80066","race","riot",1
"80067","southern","camp",1
"80068","walk","guard",1
"80069","train","northern",1
"80070","state","northern",1
"80071","see","negro",1
"80072","negro","bad",1
"80073","see","curs",1
"80074","beat","shoot",1
"80075","see","offic",1
"80076","white","turn",1
"80077","m.p","beat",1
"80078","read","incid",1
"80079","incid","white",1
"80080","offic","make",1
"80081","statement","negro",1
"80082","caus","race",1
"80083","camp","forc",1
"80084","forc","walk",1
"80085","guard","pxhandl",1
"80086","pxhandl","weapon",1
"80087","call","fair",1
"80088","think","negro",1
"80089","negro","train",1
"80090","train","state",1
"80091","northern","northern",1
"80092","state","state",1
"80093","see","treat",1
"80094","bad","war",1
"80095","see","beat",1
"80096","curs","shoot",1
"80097","see","turn",1
"80098","beat","hang",1
"80099","hang","want",1
"80100","incid","offic",1
"80101","white","make",1
"80102","offic","statement",1
"80103","make","negro",1
"80104","negro","caus",1
"80105","caus","riot",1
"80106","riot","home",1
"80107","southern","forc",1
"80108","forc","guard",1
"80109","walk","pxhandl",1
"80110","fair","negro",1
"80111","see","bad",1
"80112","treat","war",1
"80113","bad","start",1
"80114","white","shoot",1
"80115","turn","white",1
"80116","read","white",1
"80117","white","statement",1
"80118","race","home",1
"80119","camp","walk",1
"80120","guard","weapon",1
"80121","weapon","call",1
"80122","win","war",2
"80123","peopl","fight",1
"80124","thing","north",1
"80125","north","treat",1
"80126","caus","revolut",1
"80127","treat","unit",1
"80128","unit","south",1
"80129","pridici","color",1
"80130","war","peopl",1
"80131","treat","man",1
"80132","thing","treat",1
"80133","south","pridici",1
"80134","color","caus",1
"80135","war","fight",1
"80136","uniti","win",1
"80137","war","treat",1
"80138","color","soldier",3
"80139","color","p.x",2
"80140","p.x","think",2
"80141","bui","p.x",2
"80142","armi","theater",1
"80143","theater","separ",1
"80144","soldier","color",1
"80145","side","door",1
"80146","white","soldier",1
"80147","care","weather",1
"80148","america","rule",1
"80149","armi","separ",1
"80150","separ","soldier",1
"80151","us","side",1
"80152","back","sit",1
"80153","want","stop",1
"80154","refus","sell",1
"80155","sell","tell",1
"80156","soldier","bui",1
"80157","want","color",1
"80158","abl","bui",1
"80159","soldier","feel",1
"80160","countri","care",1
"80161","weather","america",1
"80162","give","privileg",1
"80163","theater","soldier",1
"80164","separ","color",1
"80165","color","side",1
"80166","us","door",1
"80167","run","camp",1
"80168","camp","color",1
"80169","soldier","stand",1
"80170","stand","back",1
"80171","sit","back",1
"80172","white","bui",1
"80173","bui","color",1
"80174","color","abl",1
"80175","think","thing",1
"80176","hard","color",1
"80177","color","feel",1
"80178","countri","weather",1
"80179","care","america",1
"80180","weather","rule",1
"80181","think","man",1
"80182","man","armi",1
"80183","armi","soldier",1
"80184","theater","color",1
"80185","soldier","side",1
"80186","door","run",1
"80187","camp","soldier",1
"80188","color","stand",1
"80189","back","want",1
"80190","bui","refus",1
"80191","refus","tell",1
"80192","color","think",1
"80193","think","white",1
"80194","p.x","want",1
"80195","armi","hard",1
"80196","hard","soldier",1
"80197","care","rule",1
"80198","rule","nation",1
"80199","breed","troubl",1
"80200","year","gener",1
"80201","gener","come",1
"80202","live","world",1
"80203","meld","keep",1
"80204","keep","breed",1
"80205","troubl","year",1
"80206","world","meld",1
"80207","keep","troubl",1
"80208","breed","year",1
"80209","year","come",1
"80210","ignor","southern",1
"80211","southern","fellow",1
"80212","forc","come",1
"80213","ignor","fellow",1
"80214","fellow","white",1
"80215","white","color",1
"80216","color","ask",1
"80217","reason","world",1
"80218","world","man",1
"80219","man","forc",1
"80220","southern","white",1
"80221","ignor","white",1
"80222","fellow","color",1
"80223","white","ask",1
"80224","negro","soldier",2
"80225","color","man",1
"80226","foreign","lynch",1
"80227","lynch","kill",1
"80228","color","branch",1
"80229","white","civilian",1
"80230","color","soldier",1
"80231","armi","camp",1
"80232","book","kick",1
"80233","much","sympathi",1
"80234","extra","duti",1
"80235","wash","goat",1
"80236","goat","fee",1
"80237","work","unbecom",1
"80238","color","soldier",1
"80239","long","stori",1
"80240","stori","short",1
"80241","white","man",1
"80242","u.s.","armi",1
"80243","bar","time",1
"80244","time","war",1
"80245","time","color",1
"80246","man","see",1
"80247","foreign","kill",1
"80248","branch","servic",1
"80249","transport","concern",1
"80250","concern","armi",1
"80251","outfit","rotten",1
"80252","wash","fee",1
"80253","part","work",1
"80254","soldier","pass",1
"80255","make","long",1
"80256","long","short",1
"80257","short","negro",1
"80258","time","man",1
"80259","color","see",1
"80260","dismiss","color",1
"80261","color","servic",1
"80262","servic","white",1
"80263","civilian","care",1
"80264","care","color",1
"80265","concern","camp",1
"80266","driver","color",1
"80267","white","report",1
"80268","lieuten","outfit",1
"80269","part","unbecom",1
"80270","unbecom","punish",1
"80271","punish","negro",1
"80272","negro","pass",1
"80273","natur","fair",1
"80274","fair","color",1
"80275","soldier","make",1
"80276","make","stori",1
"80277","stori","negro",1
"80278","short","soldier",1
"80279","tool","white",1
"80280","man","u.s.",1
"80281","bar","war",1
"80282","see","hear",1
"80283","hear","class",1
"80284","class","foreign",1
"80285","compani","lieuten",1
"80286","lieuten","dismiss",1
"80287","dismiss","branch",1
"80288","servic","civilian",1
"80289","white","care",1
"80290","care","soldier",1
"80291","soldier","transport",1
"80292","transport","armi",1
"80293","camp","opinion",1
"80294","opinion","driver",1
"80295","bath","book",1
"80296","kick","get",1
"80297","sympathi","extra",1
"80298","work","punish",1
"80299","punish","soldier",1
"80300","fair","soldier",1
"80301","color","make",1
"80302","make","short",1
"80303","long","negro",1
"80304","stori","soldier",1
"80305","soldier","tool",1
"80306","tool","man",1
"80307","white","u.s.",1
"80308","man","armi",1
"80309","lieuten","outfit",2
"80310","man","get",1
"80311","southern","lieuten",1
"80312","war","end",1
"80313","littl","town",1
"80314","color","soldier",1
"80315","bu","servic",1
"80316","troop","let",1
"80317","let","work",1
"80318","try","compli",1
"80319","soldier","sailor",1
"80320","get","break",1
"80321","believ","give",1
"80322","give","boi",1
"80323","boi","break",1
"80324","try","hold",1
"80325","hold","color",1
"80326","give","color",1
"80327","soldier","bu",1
"80328","war","try",1
"80329","man","break",1
"80330","break","armi",1
"80331","outfit","believ",1
"80332","break","try",1
"80333","good","isa",1
"80334","isa","camp",1
"80335","hot","give",1
"80336","give","soldier",1
"80337","color","bu",1
"80338","soldier","servic",1
"80339","white","north",1
"80340","troop","work",1
"80341","compli","soldier",1
"80342","sailor","man",1
"80343","southern","outfit",1
"80344","believ","boi",1
"80345","give","break",1
"80346","try","color",1
"80347","bottom","lieuten",1
"80348","outfit","move",1
"80349","town","hot",1
"80350","color","servic",1
"80351","servic","bu",1
"80352","bu","soldier",1
"80353","bu","white",1
"80354","good","negro",2
"80355","southern","get",2
"80356","first","place",1
"80357","northern","negro",1
"80358","southern","negro",1
"80359","southern","tongu",1
"80360","whole","state",1
"80361","white","peopl",1
"80362","take","half",1
"80363","white","soldier",1
"80364","northern","manner",1
"80365","place","south",1
"80366","good","northern",1
"80367","negro","get",1
"80368","get","good",1
"80369","thing","see",1
"80370","see","hear",1
"80371","get","southern",1
"80372","get","beat",1
"80373","like","take",1
"80374","mississipp","tear",1
"80375","state","kill",1
"80376","first","south",1
"80377","south","good",1
"80378","negro","fact",1
"80379","fact","good",1
"80380","good","boi",1
"80381","north","understand",1
"80382","understand","guess",1
"80383","guess","take",1
"80384","take","abus",1
"80385","get","tongu",1
"80386","tongu","get",1
"80387","beat","dai",1
"80388","tear","whole",1
"80389","whole","kill",1
"80390","half","white",1
"80391","northern","fact",1
"80392","negro","southern",1
"80393","negro","good",1
"80394","boi","north",1
"80395","stand","thing",1
"80396","thing","hear",1
"80397","dai","like",1
"80398","take","boi",1
"80399","boi","color",1
"80400","color","camp",1
"80401","tear","state",1
"80402","kill","white",1
"80403","peopl","treat",1
"80404","take","white",1
"80405","half","soldier",1
"80406","teach","northern",1
"80407","color","soldier",2
"80408","soldier","differ",2
"80409","separ","camp",1
"80410","white","soldier",1
"80411","get","differ",1
"80412","differ","train",1
"80413","good","set",1
"80414","sai","color",1
"80415","soldier","separ",1
"80416","soldier","get",1
"80417","get","train",1
"80418","separ","soldier",1
"80419","soldier","make",1
"80420","make","differ",1
"80421","soldier","mater",1
"80422","come","race",1
"80423","like","sai",1
"80424","sai","soldier",1
"80425","color","separ",1
"80426","soldier","camp",1
"80427","sure","white",1
"80428","white","get",1
"80429","differ","soldier",1
"80430","soldier","soldier",1
"80431","color","camp",1
"80432","camp","sure",1
"80433","sure","soldier",1
"80434","white","differ",1
"80435","soldier","train",1
"80436","set","color",1
"80437","soldier","understand",1
"80438","separ","make",1
"80439","full","fear",1
"80440","think","questionnair",1
"80441","questionnair","help",1
"80442","help","show",1
"80443","fear","wai",1
"80444","wai","treat",1
"80445","treat","south",1
"80446","think","help",1
"80447","questionnair","show",1
"80448","show","full",1
"80449","full","wai",1
"80450","north","offic",2
"80451","offic","good",1
"80452","south","offic",1
"80453","offic","like",1
"80454","like","north",1
"80455","north","good",1
"80456","get","eat",1
"80457","eat","time",1
"80458","like","transfer",1
"80459","transfer","noth",1
"80460","noth","north",1
"80461","north","like",1
"80462","like","offic",1
"80463","noth","offic",1
"80464","offic","north",1
"80465","like","good",1
"80466","good","south",1
"80467","get","time",1
"80468","throw","reflect",1
"80469","reflect","hold",1
"80470","hold","thing",1
"80471","race","peopl",1
"80472","hope","question",1
"80473","answer","throw",1
"80474","thing","race",1
"80475","question","answer",1
"80476","throw","hold",1
"80477","reflect","thing",1
"80478","catch","snake",2
"80479","treat","bad",1
"80480","compani","command",1
"80481","treat","right",1
"80482","fee","good",1
"80483","want","catch",1
"80484","snake","rabbit",1
"80485","win","war",1
"80486","think","get",1
"80487","bad","work",1
"80488","good","fee",1
"80489","command","treat",1
"80490","want","snake",1
"80491","catch","rabbit",1
"80492","war","catch",1
"80493","treat","work",1
"80494","fee","compani",1
"80495","compani","treat",1
"80496","war","snake",1
"80497","home","none",1
"80498","good","solid",1
"80499","servic","eighet",1
"80500","eighet","month",1
"80501","life","good",1
"80502","good","wash",1
"80503","want","see",1
"80504","see","peopl",1
"80505","peopl","loot",1
"80506","life","prai",1
"80507","life","fear",1
"80508","servic","month",1
"80509","life","want",1
"80510","armi","right",1
"80511","armi","like",1
"80512","get","peopl",1
"80513","armi","want",1
"80514","right","life",1
"80515","life","wash",1
"80516","wash","home",1
"80517","want","peopl",1
"80518","try","good",1
"80519","solid","armi",1
"80520","prai","life",1
"80521","fear","servic",1
"80522","good","questionnai",1
"80523","questionnai","fine",1
"80524","think","good",1
"80525","good","fine",1
"80526","questionnair","good",1
"80527","get","win",1
"80528","win","countri",1
"80529","countri","lose",1
"80530","question","good",1
"80531","good","idea",1
"80532","idea","war",1
"80533","win","lose",1
"80534","give","right",2
"80535","white","give",1
"80536","take","fight",1
"80537","look","lake",1
"80538","negro","right",1
"80539","fight","look",1
"80540","loos","war",1
"80541","war","give",1
"80542","give","negro",1
"80543","take","look",1
"80544","fight","lake",1
"80545","white","right",1
"80546","take","lake",1
"80547","lake","loos",1
"80548","loos","give",1
"80549","war","negro",1
"80550","chanc","express",1
"80551","express","opinion",1
"80552","feel","armi",1
"80553","armi","war",1
"80554","war","treatment",1
"80555","south","put",1
"80556","put","thank",1
"80557","treatment","soldier",1
"80558","soldier","south",1
"80559","negro","soldier",2
"80560","white","offic",2
"80561","offic","try",2
"80562","color","soldier",2
"80563","colo","troop",2
"80564","give","proper",2
"80565","proper","rifl",2
"80566","gun","train",2
"80567","color","soldier",2
"80568","white","officr",2
"80569","make","promot",2
"80570","good","worker",2
"80571","make","good",2
"80572","good","soldier",2
"80573","color","offic",2
"80574","offic","credit",2
"80575","good","take",2
"80576","take","condit",2
"80577","condit","exist",2
"80578","camp","town",2
"80579","white","try",2
"80580","idea","make",2
"80581","make","fool",2
"80582","soldier","colo",2
"80583","give","rifl",2
"80584","rifl","gun",2
"80585","us","white",2
"80586","officr","make",2
"80587","worker","make",2
"80588","make","good",2
"80589","make","soldier",2
"80590","color","credit",2
"80591","cloth","fair",2
"80592","fool","color",2
"80593","color","colo",2
"80594","soldier","troop",2
"80595","troop","give",2
"80596","proper","gun",2
"80597","rifl","train",2
"80598","train","unit",2
"80599","soldier","us",2
"80600","us","officr",2
"80601","white","make",2
"80602","officr","promot",2
"80603","good","make",2
"80604","good","condit",2
"80605","condit","make",2
"80606","credit","cloth",2
"80607","soldier","good",2
"80608","good","condit",2
"80609","take","exist",2
"80610","exist","camp",2
"80611","try","idea",2
"80612","idea","fool",2
"80613","fool","soldier",2
"80614","color","troop",2
"80615","colo","give",2
"80616","troop","proper",2
"80617","give","gun",2
"80618","proper","train",2
"80619","gun","unit",2
"80620","color","us",2
"80621","white","promot",2
"80622","worker","good",2
"80623","offic","cloth",2
"80624","north","south",1
"80625","town","north",1
"80626","south","white",1
"80627","fair","suppli",1
"80628","equal","negro",1
"80629","south","offic",1
"80630","condit","good",1
"80631","equal","soldier",1
"80632","negro","soldier",2
"80633","white","soldier",2
"80634","think","negro",2
"80635","think","soldier",2
"80636","get","good",1
"80637","good","transport",1
"80638","differ","part",1
"80639","armi","regul",1
"80640","regul","uniform",1
"80641","garrison","cap",1
"80642","treat","fair",1
"80643","m.p.","take",1
"80644","treat","good",1
"80645","soldier","get",1
"80646","get","transport",1
"80647","soldier","wear",1
"80648","wear","differ",1
"80649","armi","uniform",1
"80650","stop","negro",1
"80651","wear","garrison",1
"80652","cap","belt",1
"80653","town","hattiesburg",1
"80654","beat","m.p.",1
"80655","negro","get",1
"80656","soldier","good",1
"80657","camp","station",1
"80658","think","get",1
"80659","get","privileg",1
"80660","privileg","white",1
"80661","white","wear",1
"80662","wear","part",1
"80663","part","armi",1
"80664","negro","wear",1
"80665","wear","cap",1
"80666","garrison","belt",1
"80667","belt","white",1
"80668","soldier","bother",1
"80669","soldier","treat",1
"80670","fair","m.p.",1
"80671","negro","good",1
"80672","soldier","transport",1
"80673","privileg","soldier",1
"80674","soldier","differ",1
"80675","differ","armi",1
"80676","part","regul",1
"80677","belt","soldier",1
"80678","white","bother",1
"80679","negro","treat",1
"80680","soldier","fair",1
"80681","treat","m.p.",1
"80682","m.p.","town",1
"80683","think","treat",1
"80684","good","home",1
"80685","golden","rule",1
"80686","interraci","work",1
"80687","help","educ",1
"80688","much","on",1
"80689","good","world",1
"80690","world","sign",1
"80691","sign","american",1
"80692","hope","prai",1
"80693","prai","fight",1
"80694","follow","golden",1
"80695","rule","treat",1
"80696","treat","love",1
"80697","love","neighbor",1
"80698","educ","get",1
"80699","on","fault",1
"80700","love","bodi",1
"80701","see","reason",1
"80702","big","good",1
"80703","good","sign",1
"80704","world","american",1
"80705","fight","time",1
"80706","follow","rule",1
"80707","golden","treat",1
"80708","like","interraci",1
"80709","work","war",1
"80710","war","help",1
"80711","help","get",1
"80712","much","fault",1
"80713","bodi","see",1
"80714","hope","big",1
"80715","big","world",1
"80716","good","american",1
"80717","hope","fight",1
"80718","rule","love",1
"80719","treat","neighbor",1
"80720","like","work",1
"80721","interraci","war",1
"80722","war","educ",1
"80723","think","much",1
"80724","big","sign",1
"80725","import","question",1
"80726","think","questionnair",1
"80727","question","thing",1
"80728","questionnair","import",1
"80729","import","thing",1
"80730","thing","know",1
"80731","treat","dog",2
"80732","white","peopl",1
"80733","peopl","treat",1
"80734","u.s.","nation",1
"80735","nation","fight",1
"80736","white","treat",1
"80737","treat","like",1
"80738","like","dog",1
"80739","like","south",1
"80740","like","north",1
"80741","u.s.","fight",1
"80742","man","hope",1
"80743","dog","white",1
"80744","peopl","like",1
"80745","south","like",1
"80746","good","u.s.",1
"80747","dog","peopl",1
"80748","white","like",1
"80749","good","nation",1
"80750","fight","die",1
"80751","leas","littl",1
"80752","littl","thing",1
"80753","thing","happen",1
"80754","white","peopl",1
"80755","northern","negro",1
"80756","old","sai",1
"80757","stand","divid",1
"80758","leas","thing",1
"80759","littl","happen",1
"80760","get","chanc",1
"80761","south","give",1
"80762","divid","fall",1
"80763","condit","south",1
"80764","south","poor",1
"80765","poor","negro",1
"80766","town","leas",1
"80767","leas","happen",1
"80768","peopl","jail",1
"80769","chanc","south",1
"80770","much","chanc",1
"80771","chanc","northern",1
"80772","sai","stand",1
"80773","stand","fall",1
"80774","town","littl",1
"80775","happen","beat",1
"80776","beat","white",1
"80777","white","jail",1
"80778","chanc","negro",1
"80779","negro","old",1
"80780","old","stand",1
"80781","sai","divid",1
"80782","fair","treatment",2
"80783","strength","contriv",2
"80784","get","fair",1
"80785","unbias","treatment",1
"80786","non","commiss",1
"80787","commiss","offic",1
"80788","offic","work",1
"80789","get","food",1
"80790","cold","meal",1
"80791","armi","support",1
"80792","good","food",1
"80793","countri","life",1
"80794","fair","unbias",1
"80795","offic","non",1
"80796","non","offic",1
"80797","friction","offic",1
"80798","offic","non-comm",1
"80799","group","man",1
"80800","man","offic",1
"80801","benefit","win",1
