"","id","subject_id","image_name","document_type","q85"
"2260",2259,"15915948","2521127-38-0996.jpg","A document that contains one question (Q.85)","I feel that in as much as every one has done their part in this war all men should be treated as men. If you know what I mean.  if that is done we will have the peace that we have been fighting for.   "
"2261",2260,"15915979","2521127-38-0998.jpg","A document that contains one question (Q.85)","Personally, as aforementioned I am undecided, but frankly, I think condition will have a tendency to seek their pre-war level. Those thing that are important enough to hold their level due to their firmness of hold may meet all opposition and withstand it, but a lot of things which have been given as mere appeasements will be taken away - These things naturally out weight conditions firmly entrenched and will put condition as they - were - We[insertion] will [/insertion] have again won the war and the scare will be over, so as water seeks it level so will conditions_ If education will  have its word in opposing those who try to drag down that which has been accomplished and built up, there is a definite solution, but how far are we from the educational approach as a solvent for conditions in this country I'll answer, far, far, away - I would like to sign my name - "
"2262",2261,"15915994","2521127-38-0999.jpg","A document that contains one question (Q.85)","the present status of the Negro Soldier (with specific reference to the Southern States) gives him very little to be proud of. The mass slaughter for the ability to be free in Europe and Asia while Negros see nothing of this freedom at home, can't be expected to cause him to expand with any degree of pride. Such Law Makers and Leaders: re Bankhead, Clark and Talemadge; segregation on this and other Posts too numerous to name, inability to enjoy common comforts offered to whites during travel, unhesitantly causes one who has suffered such humiliation to feel disgusted, resentful and completely dissatisfied. This that I have said, has every indication of continuation after the War. This is the United States as I see it in the Post War Era no changes from before except that of increased resentment on the part of the Ex-Serviceman (Negro) who will (as present conditions indicate) be forced to live under conditions for which he has just risked his life to change. "
"2263",2262,"15916008","2521127-38-1000.jpg","A document that contains one question (Q.85)","All that I can say that if there was more harmony between the Southern White man and the negro that this country would be a dam site better off. Why not get rid of the foreign alien instead of torturing the negro and the only race in which we can boast that we have never had a negro that was a traitor to his country. Our boys are also losing their lives in proportion to their number but when he comes home and lives in the South there won't be any glory for him for he will have to start fighting all over again in order to get a few of the things that they are entitled to. I think that most every soldiers heart is set on the G.I. bill of rights so I hope that we won't be dissappointed in them. "
"2264",2263,"15916023","2521127-38-1001.jpg","A document that contains one question (Q.85)","I have no comments except things could be better than I suspect they will be after this is over especially here in the south. "
"2265",2264,"15916036","2521127-38-1002.jpg","A document that contains one question (Q.85)","I feel that this war has given the soldier an opportunity to co-operate with one another and at the same time to be a useful citizen, in their respective communities. I would like to see opportunities opened up for our colored soldiers in the skilled  class as well as the unions accepting them for membership wherin. This would then be possible and where he would also have a fair chance for survival on Post War Industry. As I understand the soldiers Bill of Rights stand for. A closer check on conditions of competency regarding the officers selected to administer advice on personal matters and related subjects. As this being a very select and important appointment it is very often miscarried by an egotistic person who could resort to dictatorship. "
"2266",2265,"15916049","2521127-38-1003.jpg","A document that contains one question (Q.85)","As a individual I think every man should Equal Rights in any state he may go. Enjoy life as many others regardless of race creed or color. Any kind of job he can  "
"2267",2266,"15916065","2521127-38-1004.jpg","A document that contains one question (Q.85)","The Army should break up its Jim Crow practices against its Negro soldiers. Further it should protect them in the South - whihc it hasn't done. Negro soldiers have been outraged  , uniforms pulled off   "
"2268",2267,"15916077","2521127-38-1005.jpg","A document that contains one question (Q.85)","I like to complete my education providing I will receive help from the G.I. Bill of Rights. I am interested in tailoring but I must do something to live because I believe the soldiers who will be civilians after the war won't have all the promises given to them. Especially the Negros. It must be proven to me that we are fighting for ""Democracy"" in hopes that we may see Freedom of Speech, Worship and America. If I'm not helped by the Army I am forced to say that my service in the Army had all been in vain. I pray God will help you and also myself. "
"2269",2268,"15916094","2521127-38-1006.jpg","A document that contains one question (Q.85)","I hope the people will learn that segregation means nothing but trouble and they must learn to stick together no matter how things are. "
"2270",2269,"15916107","2521127-38-1007.jpg","A document that contains one question (Q.85)","I think after the war there will  or will  be a better place for negros. "
"2271",2270,"15916119","2521127-38-1008.jpg","A document that contains one question (Q.85)","I do hope that we as good people will try and live closer together and try to keep and preserve peace.  I am a . They have been mistreated since I have been in the South. I am hoping and praying that someday the South will wake up to the fact that we as a race are the only [illegible] they can touch. Signed, a Proud Colored Soldier. "
"2272",2271,"15916134","2521127-38-1009.jpg","A document that contains one question (Q.85)","I'd like to see democracy in action in every sense of the word. I'd like to see every man treat every other man just as he himself would like to be treated. "
"2273",2272,"15916151","2521127-38-1010.jpg","A document that contains one question (Q.85)","Will the Government of the U.S. loan money to soldiers discharged from the Army? "
"2274",2273,"15916166","2521127-38-1011.jpg","A document that contains one question (Q.85)","It is my belief that conditions will be worse for me as a negro after the war due to the influx of Southern whites into my home state and their successful attempt to introduce their ""Southern Tradition there. As a result of this I expect to witness, and probably be involved in many minor, or perhaps even major racial uprisings. I Dont know what to expect as a civilian for even as a soldier in the army of the United States I witness and experience intimidations because of my race which are almost unbelievable. My only hope is that the govt will take steps to improve conditions for my race where the racial issue is concerned  "
"2275",2274,"15916175","2521127-38-1012.jpg","A document that contains one question (Q.85)","I  am   one  of many Colored Soldiers,  I  "
"2276",2275,"15916187","2521127-38-1013.jpg","A document that contains one question (Q.85)","In that I would have been in the Army near three years or more when I get out, I would like to find conditions back home as near the way I left them as possible.  I would like to be given an equal opportunity to make a living regardless of my race if I'm qualified. I don't expect favors or sym-pathy, just an oppor-tunity to make my way.  I think that I'm fully prepared & capable for the job I intend to persue, and I do want that oppor-tunity. That's all I ask. "
"2277",2276,"15916202","2521127-38-1014.jpg","A document that contains one question (Q.85)","I don't think the Army gave me a fair deal. When I left Technical school I was promised a raise in grade. That which I haven't got yet. They put most of  our  colored boys in service Units in the Air Corps, saying they are not good enough for anything else.  Our  boys are good as anybody. "
"2278",2277,"15916218","2521127-38-1015.jpg","A document that contains one question (Q.85)","At the present time, Germany is on the verge of defeat and I was wondering if some system of partial demobilization would be instigated after her collapse. I have been away from my wife & family for over 3 1/2 yrs having gone home just twice in that time and only one furlough (1 delay enroute). Personally it seems to me that some of the soldiers could be discharged for, at my present station, there seems to be an excess. As for my present job, I feel mis-placed and have the guilty feeling that I am not earning my pay.  After the war, I am sure that the U.S. will see that conditions of the 1st World War will not be repeated. Soldiers over-seas are banking on the people at home to have matters and policies so administered so as to minimize the time element in converting them from soldier to civilian without their having to suffer too much.  "
"2279",2278,"15916233","2521127-38-1016.jpg","A document that contains one question (Q.85)","I hope the conditions will be better for the colored people in the south, and all people be treated alike and give the colord[misspelled] man some kind of protection so he can share the constitution rights of the U. S. A. "
"2280",2279,"15916246","2521127-38-1017.jpg","A document that contains one question (Q.85)","In a whole the Army is pretty good. But in an part fit of the type I am in we can expected to do almost the impossible like"" complying strictly to rules governing foot soldiers. Where in we are technicians. Our trades compel us to keep pretty busy (from 10 - 15 hours a day) so making unimportant formations are a lot of malargy.  "
"2281",2280,"15916260","2521127-38-1018.jpg","A document that contains one question (Q.85)","I am undecided about this but I do hope that the conditions in the United States will be better for the Negro race. "
"2282",2281,"15916273","2521127-38-1019.jpg","A document that contains one question (Q.85)","Will the Negro be treated as equal as the white person after this war? I am asking you, you & you. "
"2283",2282,"15916286","2521127-38-1020.jpg","A document that contains one question (Q.85)","I don't think that  segerated  should be be tolerated under any circumstances.  "
"2284",2283,"15916298","2521127-38-1021.jpg","A document that contains one question (Q.85)","For one thing in order for this to be a better country to live in after. The Pridjudice [prejudice] prevalent in the south will have to be done away with. After all that's what I'm supposed to be in the army fighting against. Free the world. But what about installing Democracy 100% over here. The Negro gave his blood as well for this Capital of so called Democracy. As far as the South is concerned, the Gestapo methods and code they live by are practically the same and on the same basic principles as the Nazis. Why not send all Negro and Jew and Catholic haters to Germany or Japan after the war. I'm sure those individuals would be in a world of their own and could live as sadistically as they chose. I thank you for this opportunity to speak my mind. "
"2285",2284,"15916315","2521127-38-1022.jpg","A document that contains one question (Q.85)","All races should be  educated  to the fact that race hatred is a sin. That we must  care  and will live together after the war.   Do  all we can to prevent a war  against  our selves. Have better schools and churches.  Promote a lasting peace. Have a  universal  government. Laws be the same both sides the   "
"2286",2285,"15916335","2521127-38-1023.jpg","A document that contains one question (Q.85)","I may as well keep it to myself because the same conditions once exist forever, I do believe. "
"2287",2286,"15916352","2521127-38-1024.jpg","A document that contains one question (Q.85)","I think the white people in the south should treat the colored people better than they do and don't kill a  callored main  just because he would say yes and no to him and I think a colored person should get more for his wages just the same as the white get if they have to pay they  same  price for what they get. "
"2288",2287,"15916365","2521127-38-1025.jpg","A document that contains one question (Q.85)","I would like to be out of the south and in the north, east, or west. Any place but the south and near a large city. "
"2289",2288,"15916378","2521127-38-1026.jpg","A document that contains one question (Q.85)","There should be a fairer way of picking men for authority in a technical branch of service. They should be picked by there knowledge of that perticular job that they must do and not by who they know. Ratings in the Army should be given out by officers with the  assistant of the non coms. "
"2290",2289,"15916391","2521127-38-1027.jpg","A document that contains one question (Q.85)","Since I have been in the army, I have learned to appreciate my family (father & sisters) life in general the need for security. but not the Army. Many thanks for giving me the opportunity to express my  appenium  of the army but after all this paper is not made of abestos and I do respect you. now do you know what I think of the army. "
"2291",2290,"15916408","2521127-38-1028.jpg","A document that contains one question (Q.85)","After all is said and done I still and never will like the army, and the sooner they let me out, the better. I feel and I know that they will feel better also "
"2292",2291,"15916421","2521127-38-1029.jpg","A document that contains one question (Q.85)","I would like to know will this count of our be a better place for the Negro after the War expecily the southern states? "
"2293",2292,"15916445","2521127-38-1031.jpg","A document that contains one question (Q.85)","I myself wish to criticize some of the treatment I have recieved as a member of the armed forces having volunteered as an american citizen I expect to be treated as such. I was trained as an airplane mechanic. I have been made to dig sewer  officers of my race beaten and kicked by  cops the above are just a few of the things I could mention because of space My buddies are unanimous in our opinion of the situation, we ask fair treatment  and equal opportunity, If we are not wanted I think the Army should dismiss us from the service  Yes I am a negro "
"2294",2293,"15916458","2521127-38-1032.jpg","A document that contains one question (Q.85)","In answer to questions (84) Since Im a Negro and we are deprived of jobs both in the North and South and instead of being treated better are being treated worse I think that if the war lasts longer the conditions will become worse not only because the white people are jealous of the jobs given the Negro but because the policy of the army is and always has been a Jim Crow business.  Also while in the Army during the crisis the Negro has shown that he possesses the ability to take care of positions that he was never intended to have and this has started riots and strikes why?  It sure is a hell of a some thing to fight for.   "
"2295",2294,"15916470","2521127-38-1033.jpg","A document that contains one question (Q.85)","No I will leave that up to the higher ups they are more able to justify this saying then I am   "
"2296",2295,"15916483","2521127-38-1034.jpg","A document that contains one question (Q.85)","Only to say that I've been in Tuskegee Ala for nearly 3 years and have been working  and night and have been getting along fairly well. I personally think we have did and are doing a great job down here and sure hope that after the war the sacrifice and contribution which we have made toward victory will not prove to have been in vain. What I mean is I'd like to see the negro in the South get a break for a change. "
"2297",2296,"15916499","2521127-38-1035.jpg","A document that contains one question (Q.85)","I only hope the post war planning will be helpful to the servicemen and not a failure as like after the last war. "
"2298",2297,"15916516","2521127-38-1036.jpg","A document that contains one question (Q.85)"," The war Dept. should send honest inspectors to this post who will really search and find unamerican activities which are generally concealed when inspector are present. Inspectors should not notify authorities that they are coming, but simply make an unexpected visit. My morale is lowered 100% when I know that regulations apply to EM in the Army alike, but a few white EM on this post are not affected. White EM below 1st three grades draw sep rat & Jrs when Gov't facilities are available. The PX & restaurant on this post does not carry basic necessities that are needed by EM. Shelves in PX & restaurant are empty from one month to another stating that mdse is not available while PX at surrounding camps are crowded. A Regulations, such as those pertaining to direct commissions, releasing men over certain ages are never made available to section COs at this station until they are finally obtained by EM from other camps. As 1/sgt of my section it is strongly my opinion that the  for (side) Adm & services at this station is directly responsible for the low morale of the troop in my section. He is obviously prejudiced against colored personnel. EM cannot even eat a meal in the PX with their wive or sweethearts. 901 files of all offs on this post regarding promotions should be investigated based on merit "
"2299",2298,"15916530","2521127-38-1037.jpg","A document that contains one question (Q.85)","The War Dept. should send honest inspectors to this post who will really search and find unamerican activities which are generally conceled [concealed] when inspector are present. Inspectors should not notify authoritie [authority] that they are coming. but simply make an unexpected visit. My morale is lowered 100% when I know that regulation apply to the E.M. in the Army alike, but a few White EM on this post are not affected. White EM below 1st three Grades draws sep rat & Grs when Gov't faulites are available. The PX & restaurant on this post does not carry basic necessities that are needed by EM. Shelves in PX & restaurant are empty from one month to another stating that orders is not available while PX a surrounding camps are crowded. A Regulations, such as there pertaining to direct commissions, releasing men over certain ages are never made available to section Cos at this station until they are finally obtained by EM from other camps. As 1st Sgt of my section it is strongly my opinion that the Deputy for (side) [insertion]Adm & Services at this stations is directly responsible for the lower morale of the troop in my Section. He is obviously prejudiced against colored presonnel. EM cannot even eat a meal in the PX with their wive or sweethearts. Go I files, of all offs on this post regarding promotions, should be investigated based on merit [/insertion] "
"2300",2299,"15916543","2521127-38-1038.jpg","A document that contains one question (Q.85)","I think this country will be a better place to live in after the war. However, there is much to be done to avoid another depression to and political instability. With this security in mind, I am also hoping the democracy I left will be a better democracy than that I see now. The Constitution alone can not guarantee a true democracy, nor can a government survive unscarred while corrupt political forces continue to distort the power granted them. We human beings are begging for a chance to show we are human beings. Until such a time when we can enjoy the satisfaction of knowing we are subject to the same provisions of democracy as our ""brothers"" then the   Bill of Rights, or any bill of rights will make very little difference. "
"2301",2300,"15916558","2521127-38-1039.jpg","A document that contains one question (Q.85)","Will there be segregation between the colors? and Why? There is no difference between man because of his color it should be that each man have his equal wrights no matter what color he is. But in the south the white man put himself in the head or will colors that should be broken dont you think so? If not why? We do sincerely hop hat after the ware the colored is the south. We'll be treated more like human than like dogs.  "
"2302",2301,"15916574","2521127-38-1040.jpg","A document that contains one question (Q.85)","The only question I'm interested in most is first how much consideration the Negro soldiers will get.  In return of is service and the care taking of their health after the war. \nWill their be  on the level with other that served."" "
"2303",2302,"15916585","2521127-38-1041.jpg","A document that contains one question (Q.85)","I feel as if everyone should be given an equal chance + rights as the constitution of the United States reads. "
"2304",2303,"15916598","2521127-38-1042.jpg","A document that contains one question (Q.85)","The only fault I find with my present Army job, we don't have enough men to cover our ships correctly and o ur hours are somewhat stretched out. We work from can't see to no see and its very difficult to get any recreation in after we get through. The transportation system that we have on this post is very inadequate and inconvenient when you really need it. There isn't one bus that meets the train and are very small. Our messes are fair when they get around to serving, but its usually late and you don't get enough to eat. A man working from no see to can't see should at least get enough to eat even though he doesn't get enough sleep and no time off for himself. "
"2305",2304,"15916612","2521127-38-1043.jpg","A document that contains one question (Q.85)","The civilians are told that they have to stand rationing, because the Army & other branches of the Armed Forces need mostly everything, if that is true than it must be the other allied Armed Forces, because we are not properly fed nor are we given the correct clothing to wear. We are still stationed in the States, but our pass privileges are worse than those of someone in Combat, or a Concentration camp. After the war commissioned officers should be more carefully picked and trained for the jobs which they hold, and the proper treatment of humans under their command of which they look upon as dogs.  "
"2306",2305,"15916633","2521127-38-1044.jpg","A document that contains one question (Q.85)"," The is really too much favoritism on the part of some officers and enlisted men in the first three grades in dealing with men of lower grades in regard to giving ratings, passes and special favors. The men can't get decent meals or enough to do the type of work that calls for energy and strength a hungry man or half hungry man can't do a job as well as a man who is fed well. The army should do more to stamp out Jim crow conditions as much as they possibly can in places half the time they act like they are afraid to  back  up against the civil authority  "
"2307",2306,"15916648","2521127-38-1045.jpg","A document that contains one question (Q.85)","I think the Leadership of the army today is poor, and to this race I am in they won't keep a man that is a good leader, they only keep the ones that is chicken. "
"2308",2307,"15916662","2521127-38-1046.jpg","A document that contains one question (Q.85)","I hope this war will soon be over. Thanks "
"2309",2308,"15916674","2521127-38-1047.jpg","A document that contains one question (Q.85)","At the present time I was concerned about the method of demolilization. There is much current opinion to the fact that men that have families will have first time along with men being roomana service and play mostly unfit. Some men have put up 3 and 4 years of service being more with the army before their seloading was important or immediately through-- . Should recent opinion prevail many more will have but years and be held from preparing thac--s to lie this praise as well should. Seems to me that physical ------ means since and length of nice should shtemain of the way in which may men are to be discharged. These men on inlling to work said prepare thumbres, they spent so changabtle but being to novia because they alone to prepare thumbrs before assuring certain specailiking they are semas and their skins are thain lack the much more. The men with the longest service should get a deal of consideration. They haven't held the quartive jobs and they wont have any out all when they add abean if they must wait 10 more months after this is over. "
"2310",2309,"15916687","2521127-38-1048.jpg","A document that contains one question (Q.85)","Being a Negro Soldier there are a lot of questions that I havent heard the answers too. [to] Namely what am I fighting for?? When on every hand as I read the papers, I see where some of my people were denied the rights granted them by the constitution. Incidents such as 10 negroes were hired 10,000 whites walk out on strike.. I hope that I am not being narrow. But as nearly Ias I have been able to understand, the Negro soldier has offered his life blood & service in every war.And I fail to see any benefits he is deriving from it. Believe me, all blood is red. And if negroes are [insertion][underline]un[/underline][/insertion]desirous in the army please discharge me "
"2311",2310,"15916701","2521127-38-1049.jpg","A document that contains one question (Q.85)","Being a Negro in the army is worse than Hell itself. I can think of no worse torment. It seems that we are not wanted in the army. Even the honorable sec. of war has been quoted as saying that we are only fit for service units and has forthwith proceeded to put Negroes there. If indeed our presences are so distasteful in the army then why not just start a mass discharge movement. Moreover, after about two years of service in the army, I have not as yet been able to see any traces of what I am supposed to be fighting for: ""Democracy"" I have heard long winded definitions on what it is supposed to be, but as yet, I haven't seen any part of it yet. "
"2312",2311,"15916711","2521127-38-1050.jpg","A document that contains one question (Q.85)","Better education among the younger generation - especially the negroes living in the country and smaller towns - is especially needed. Trade schools should be available to them. Through a better education amoung all classes the segregation + Jim Crow that is so widely praticed now will be greatly decreased. Continued military training is vital for the country and the young me in it. "
"2313",2312,"15916727","2521127-38-1051.jpg","A document that contains one question (Q.85)","I would like to see all of the races given an even chance to better themselves. We have thousands of Negro boys fighting and dying for something that they never enjoyed to it fullest. We don't have the same education, political, economical and the same social chance that he other races have. I would like to see racial prejudice abolished from the United States. "
"2314",2313,"15916743","2521127-38-1052.jpg","A document that contains one question (Q.85)","I am a person who suffers with asthma. Due to army regulation I am forced to get wet or over heated at time which is bitterly against my health. When I was at home I didn't have to expose myself to those things and I do believe that I could be of more service to the Government if I was where I could get me a defence job or any kind of government work. "
"2315",2314,"15916759","2521127-38-1053.jpg","A document that contains one question (Q.85)","I am most concern with the colored race as a whole. Since we a fighting for democracy why isn't some provision being made for them. This segregation business really take the spirit out of a person when they are trying to do everything they can to make this a better country for every body too live in. Segregation is showed as much in army camp as it is in civilian life. Live & let live. We all are fighting for a better world too live in. "
"2316",2315,"15916793","2521127-38-1055.jpg","A document that contains one question (Q.85)","What I have to say will write a book and my writing that book will not better conditions that have existed in this rotten democracy for the past 85 years but I will say for your benifit that is a soldier I think that there is a lot the Government can do and will not do. I know that this is a Republic.  but not for all people the south would not let the negros vote and there is nothing the government will do about it. I have see these southern Whites treat some soldiers that have been over sea like dogs. after they were forced in this dam army to help fight for there dirty hide; though I know that these condition will exists forever in this country I do hope the dirty dogs will die a thousand times in hell and if I meet any of them there I will help to burn their hide until it is black as mine.  "
"2317",2316,"15916806","2521127-38-1056.jpg","A document that contains one question (Q.85)","Well to tell the  right theres a lot of thing that I don't like thats goes on in the army like, well why do they put most of the colored Soldiers in the South, and then let some of the Southener Beat, kill and hanger you just because your skin is dark, thinking he is better then you, I think I just as good as him or better, to me a mans a man no matter What color his skin is and some of the whites feel that way to but but some don't, and the Army in general is all wrong. Well the past were again was Jim Crow until lately here and the government finally woke up and stop the Jim Crow and the past for Color other words, things maybe Ok but it just aint right for a man to give his live and then come home to find that the very people he fighting for is treating the enemy much better then him because his skin dark. "
"2318",2317,"15916814","2521127-38-1057.jpg","A document that contains one question (Q.85)","Even thowe the allied nations might physically win the war, morally and ethically we have already lost. We have  retrogress  of many years and our form of law and order is shallow and void of Just principles.  Are women going to be willing to relinquish their independence? is the public going to accept the sacrifices made by men in arms as the Roman  were some few years back? Is our reward enough to allay our fears and losses while in the army. "
"2319",2318,"15916825","2521127-38-1058.jpg","A document that contains one question (Q.85)","The Army gives very little protection to his colored Soldiers; when being transferred from  Maxwell Fld.  to Tuskegee A.A.F [Army Air Forces] a  bus  driver  over some of the governments Barracks bags intentionally, and then got out of the Bus  drew his gun and threatened to kill all of us, and that the M.P. (white) told us to get the Hell out of the station. We later on the outside heard  the M.P. and his buddy saying they would like to pull their trigger on a nigger anyhow. We had to call back to the Fld. [field] and get our C.O. [Commanding Officer] to come to the station to get us a special Bus to Tuskegee. I thinks very little of the army  the Southern part of the Country. "
"2320",2319,"15916838","2521127-38-1059.jpg","A document that contains one question (Q.85)","There need and must be a Federal law which can and will be inforced to protect and care for the Negro soldier in the South. The army's policy in the South toward the treatment I have received and seen other Negro soldiers receive from the white people have made me say that ""I don't give a damn if the United States lose the war. Q. ""What are we fighting for"" A. Not a damn thing"" "
"2321",2320,"15916851","2521127-38-1060.jpg","A document that contains one question (Q.85)","Being a volunteer in the Army Air Forces, which is one if not the highest branch of the Army and after having served  time  , in the South. I do think that it is more than a ironical farse[farce] to supposed to be fighting for the American Way of life, e.g. the right to live and pursue  happiness when the Army itself condones and sanctions the exact opposite, what it  preaches  . Why doesn't America clean up its own back yard - the South - while it is trying to prepare for a lasting peace in foreign countries. The policies of promotions coming largely that is in the continental U.S. from whom you know and not on what your personal merits are. These are the largest of the faults I can find. Of course there are a few  remain  good points, but you already know those. "
"2322",2321,"15916866","2521127-38-1061.jpg","A document that contains one question (Q.85)","Better racial conditions should be enforced. There should be no segregation. And civilian authorities should see to it that minority groups get proper police protection especially in the South "
"2323",2322,"15916880","2521127-38-1062.jpg","A document that contains one question (Q.85)","I do hope after the long struggle between the United States and the foreign countries conditions in the U.S. will be much better.  "
"2324",2323,"15916894","2521127-38-1063.jpg","A document that contains one question (Q.85)","I really don't think the Army has been fair, Ive been in one company 23 mo. [months] . I have never been made nothing. I out all I got into all I do, because it makes it easier for me, even if I don't like. Our C.O. [Commanding Officer] has two much rank for a Army band being Captain, and some of the fellows who work hard doesn't get any credit, his ideas of music is old fashion & nothing modern, he's 53 yrs [years] old shouldn't even be in the Army. In all my time I never had any kind of punishment since Ive been here, but I never an considered, he and the administrative inspector are  boone coons  so no help there. He's got a lot to answer for, & I may be the guy who does it even if I never caused him any trouble. "
"2325",2324,"15916908","2521127-38-1064.jpg","A document that contains one question (Q.85)","Frankly consider the army's methods towards Negro soldiers disgraceful and non American especially in the south, but true to some extent all over the country "
"2326",2325,"15916922","2521127-38-1065.jpg","A document that contains one question (Q.85)","the utter & complete stupidity if religious mighty & racial predjudice [prejudice] - MUST GO!!!!! the question if wether [whether] man can live with man as brothers - with equal respect for his rights, personal dignity & honor, can no longer be looked upon as desirable, but the continuance of ""peace"" throughout the world has now made it a [underline] NECESSITY [/underline]   "
"2327",2326,"15916934","2521127-38-1066.jpg","A document that contains one question (Q.85)","I think that it is high time that the people of the United States started to put real Democracy into practice for all instead of just talking about. The negroes are tired of so many promises. The U.S. cannot sit at the peace table and tell other nations how they should treat the various races of men, when she does not treat negroes properly. The peace under existing conditions will be bare and meaningless unless we treat all the races of men like brothers. The old traditions of the South must be wiped away completely if we are to ever liver in peace and harmony in our own beloved United States. Segregation, and discrimination can be eradicated by well thinking Negroes & whiites who are not afraid to express their views. "
"2328",2327,"15916966","2521127-38-1068.jpg","A document that contains one question (Q.85)","In referense to the G.I. Bill of rights I am definitely approved of it. I want more than anything the rights it gives toward education if I fall in its qualification status. Personally, in reference to Army, I haven�t anything thing against it. I just don�t believe in learning how to kill or teach any one else how to kill or aid in any way means of killing during peace time. But in times of war it is altogether different. It�s just like self defense. "
"2329",2328,"15916981","2521127-38-1069.jpg","A document that contains one question (Q.85)","I should like to feel that we  , especially we Negro  , will find here at home the democracy we're supposed to be fighting for. From my service thus far I can't see that I've anything to gain either personally or as a group because of the army policy of relegating us to servile positions. Rather than for the democracy the army has proven to me that my station in life regardless of my sacrifices will always be governed by my color. My heritage of life, liberty and Pursuit of Happiness is still to me a shallow phrase and will be as long as my choice of jobs, places to live etc. are restricted to menial tasks and  living quarters. "
"2330",2329,"15916997","2521127-38-1070.jpg","A document that contains one question (Q.85)","The army is alright, except it doesn't respect all those in uniform. It takes advantage of authority. It doesn't deal in equality. It isn't democratic. It's the same as a group of men banded together a a group using others as stepping stones. I use to love the soldier as a child. But after serving in the arm forces, I find all my childhood dreams shattered and torn. The army is who you know, not what you know. Who you are, and who you cater to. If you don't you want even get the chance of elevation expect by a muscle. Yes, it's a great thing, a find outfit to be out Because it defeats the purpose men are dieing[dying], for If it ever changes, I will humbly except and apologize for my words. Until then, you can have it. What and see after the war things won't change much. Only the days, and years will pass. Tradition will live on to defeat us. "
"2331",2330,"15917012","2521127-38-1071.jpg","A document that contains one question (Q.85)","I would sincerely appreciate it, if all races were allowed to enjoy the United States Constitution equally with no partialities after the war.  "
"2332",2331,"15917028","2521127-38-1072.jpg","A document that contains one question (Q.85)","Conditions in the United States , in my opinion, are deplorable, what with strikes, labor disputes, racial disturbances, and the reluctance of people (some people) to finance or to help finance the war effort through the buying of bonds. Should one man strike while another dies? And for what? is a soldier's life so valueless that he should sacrifice it for another while he in turn holds out the guns, bullets, and tanks for a few extra dollars? How can some, in this so-called, enlightened civilizations of ours, hold back, segregate,  , even kill a human being, because of race, creed, or conditions of previous servitude? Are some men, because of color, Gods, and fit to judge whether right or wrong? I say no with all my heart, soul and every living fiber within me, and if need be, will die to prove it! When (if ever) these and many more faults too numerous to mention, are corrected as man can justly feel proud of the playing of the Star Spangled Banner, and will give up his life gladly, yes, gladly, resting safe in the knowledge that he has died for the principles of Democracy.  "
"2333",2332,"15917038","2521127-38-1073.jpg","A document that contains one question (Q.85)","I think the country will be in pretty good shape after the war. There'll be plenty of skilled laborers, and the soldiers who are young men & women will be better educated and therefore better qualified for service to the county & themselves. Every person who entered a certain year should be drafted for a certain time in the Army, for his own benefit and also for the benefit of the country in have trained men at call.  "
"2334",2333,"15917051","2521127-38-1074.jpg","A document that contains one question (Q.85)","I am tired of this whole mess and because of the unfair and un democratic action to me and others of my race, i would rather be out of the Army and back at home. I am an American Negro Soldier trying to get along in the South. "
"2335",2334,"15917066","2521127-38-1075.jpg","A document that contains one question (Q.85)","The condition of the Negro race as a whole should be included in the governments post war plans. Racial hatred and secration [segregation] should be abolished.  "
"2336",2335,"15917087","2521127-38-1076.jpg","A document that contains one question (Q.85)"," Damn Time Segregation!!!  Unfair practice toward people of my race "
"2337",2336,"15917106","2521127-38-1077.jpg","A document that contains one question (Q.85)","There seems little point since the ""so-called"" representatives of the people of this country have demonstrated their complete incapability for long-range planning and for assuming an objectively long view of the problems facing the men to be released from the service. Despite seemingly sincere attempts such as this research to prepare for the future. I am sure that in view of the conduct of the war on the homefront, we service men will have to fight our own fight to make a place for ourselves in post war America. "
"2338",2337,"15917118","2521127-38-1078.jpg","A document that contains one question (Q.85)","I am an American Negro need 2 say more, stationed in Alabama. "
"2339",2338,"15917148","2521127-38-1080.jpg","A document that contains one question (Q.85)","Probably the Army is as efficient as possible considering that it was built under emergency conditions but it should be improved great and the standards could be much higher. A man should be used and compensated in the army commensurate with his ability and salary in his civilian status especially if he is a draftee. Segregation in the army between races should be absolutely discontinued. "
"2340",2339,"15917166","2521127-38-1081.jpg","A document that contains one question (Q.85)","If conditions are worse for colored in the South after the war we'll probably end up in slavery again. "
"2341",2340,"15917178","2521127-38-1082.jpg","A document that contains one question (Q.85)","This country almost missed the bandwagon by not being able to cope with the race problem. Perhaps a little common sense on the parts of a few Northerners and most Southerners would  [insertion] clear [/insertion] the situation a great deal. The Army has finally gotten around , after three yrs of war, to finding out that segregation isn't the best policy after all or maybe it has found that by doing away with segration it becomes a means to an end.  Conditions after the war might be a great deal worse if they cannot be clarified now. "
"2342",2341,"15917185","2521127-38-1083.jpg","A document that contains one question (Q.85)","The conditions for a negro after the war are liable to be worse economically and politically. Whereas now the labor of the masses of negroes is in demand, such will not obtain when the present emergency has passed. Then competition for jobs will become keen as before the war, and the race angle will be exploited to create prejudice against the negro and thus deprive him of a job. The Southern non-progressive element of whites in this country would as soon lose the war as see the negro reach the stature of a full man. "
